ibge,anomes,qtd_familias_beneficiarias_bolsa_familia,valor_repassado_bolsa_familia
251392,200505,345,22658.0
251394,200505,229,16834.0
251396,200505,296,21221.0
251398,200505,511,33370.0
251400,200505,511,35377.0
251410,200505,637,43236.0
251420,200505,464,33563.0
251430,200505,492,37767.0
251440,200505,556,38865.0
251445,200505,431,31756.0
251450,200505,1762,129118.0
251455,200505,434,32303.0
251460,200505,485,32485.0
251465,200505,156,9985.0
251470,200505,431,27987.0
251480,200505,529,34407.0
251490,200505,871,55148.0
251500,200505,233,17557.0
251510,200505,1114,77876.0
251520,200505,476,33547.0
251530,200505,2161,156852.0
251540,200505,900,68474.0
251550,200505,1522,98162.0
251560,200505,420,29472.0
251570,200505,274,19656.0
251580,200505,928,64194.0
251590,200505,791,57442.0
251593,200505,514,32438.0
251597,200505,637,43967.0
251600,200505,3480,239121.0
251610,200505,1362,93504.0
251615,200505,377,26968.0
251620,200505,5331,344686.0
251630,200505,2003,131071.0
251640,200505,1175,78613.0
251650,200505,1532,107588.0
251660,200505,1367,103677.0
251670,200505,898,67449.0
251675,200505,172,13315.0
251680,200505,866,60993.0
251690,200505,1525,103032.0
251700,200505,1032,75870.0
251710,200505,253,15788.0
251720,200505,510,34487.0
251740,200505,182,13605.0
250010,200506,1061,80852.0
250020,200506,725,49648.0
250030,200506,3144,226418.0
250040,200506,1983,141323.0
250050,200506,1391,100747.0
250053,200506,582,41859.0
250057,200506,214,15589.0
250060,200506,1014,71382.0
250070,200506,1581,101636.0
250073,200506,242,16660.0
250077,200506,646,44473.0
250080,200506,1890,130113.0
250090,200506,1701,114786.0
250100,200506,1714,136546.0
250110,200506,2142,143076.0
250115,200506,282,20963.0
250120,200506,667,47743.0
250130,200506,1196,87891.0
250135,200506,171,11996.0
250140,200506,804,53126.0
250150,200506,2477,192406.0
250153,200506,485,32252.0
250157,200506,996,72582.0
250160,200506,1762,125551.0
250170,200506,558,38801.0
250180,200506,7602,505064.0
250190,200506,852,54243.0
250200,200506,648,43386.0
250205,200506,310,24303.0
250210,200506,647,45877.0
250215,200506,460,33718.0
250220,200506,219,15746.0
250230,200506,717,47897.0
250240,200506,805,56700.0
250250,200506,1573,113207.0
250260,200506,803,54489.0
250270,200506,409,29369.0
250280,200506,1099,73924.0
250290,200506,817,56939.0
250300,200506,569,44599.0
250310,200506,482,35433.0
250320,200506,1794,113020.0
250330,200506,740,53137.0
250340,200506,418,28799.0
250350,200506,2114,153397.0
250355,200506,748,50641.0
250360,200506,887,61850.0
250370,200506,4199,296040.0
250375,200506,310,21389.0
250380,200506,114,8088.0
250390,200506,798,54559.0
250400,200506,22908,1544309.0
250403,200506,253,18807.0
250407,200506,489,35139.0
250410,200506,196,14903.0
250415,200506,869,61661.0
250420,200506,449,32706.0
250430,200506,2580,181004.0
250435,200506,547,38068.0
250440,200506,1178,80020.0
250450,200506,706,50540.0
250460,200506,1535,102916.0
250470,200506,667,45852.0
250480,200506,1445,99950.0
250485,200506,174,11817.0
250490,200506,1477,105075.0
250500,200506,504,33824.0
250510,200506,2485,167463.0
250520,200506,726,49670.0
250523,200506,223,13708.0
250527,200506,587,42288.0
250530,200506,273,20294.0
250535,200506,552,40311.0
250540,200506,1006,71773.0
250550,200506,374,25947.0
250560,200506,801,59429.0
250570,200506,1193,89624.0
250580,200506,533,37667.0
250590,200506,417,30155.0
250600,200506,3283,230971.0
250610,200506,1385,98947.0
250620,200506,404,26374.0
250625,200506,750,55981.0
250630,200506,4740,315614.0
250640,200506,1046,74283.0
250650,200506,423,30416.0
250660,200506,823,57633.0
250670,200506,1470,106910.0
250680,200506,1746,122752.0
250690,200506,1195,88659.0
250700,200506,1857,129993.0
250710,200506,1377,95298.0
250720,200506,1250,87820.0
250730,200506,1619,115422.0
250740,200506,656,49181.0
250750,200506,25132,1469333.0
250760,200506,937,67053.0
250770,200506,1165,88598.0
250780,200506,697,47107.0
250790,200506,242,18471.0
250800,200506,1363,97324.0
250810,200506,434,31242.0
250820,200506,820,56118.0
250830,200506,1866,130417.0
250840,200506,306,21867.0
250850,200506,1012,68551.0
250855,200506,431,31300.0
250860,200506,879,58080.0
250870,200506,508,34556.0
250880,200506,631,43155.0
250890,200506,2464,166479.0
250900,200506,1316,97186.0
250905,200506,631,45958.0
250910,200506,1789,119273.0
250915,200506,692,48195.0
250920,200506,1506,108485.0
250930,200506,552,40625.0
250933,200506,444,32878.0
250937,200506,341,23429.0
250939,200506,563,42013.0
250940,200506,1116,80261.0
250950,200506,575,41708.0
250960,200506,572,42352.0
250970,200506,3423,234452.0
250980,200506,1094,71647.0
250990,200506,612,44563.0
251000,200506,977,67704.0
251010,200506,893,66698.0
251020,200506,706,52376.0
251030,200506,491,33932.0
251040,200506,1166,81879.0
251050,200506,416,30290.0
251060,200506,205,13954.0
251065,200506,218,15365.0
251070,200506,367,24478.0
251080,200506,8061,526237.0
251090,200506,1229,82327.0
251100,200506,447,32843.0
251110,200506,810,56663.0
251120,200506,908,63557.0
251130,200506,1601,109681.0
251140,200506,2279,158789.0
251150,200506,1213,81191.0
251160,200506,726,52791.0
251170,200506,494,35817.0
251180,200506,1212,84552.0
251190,200506,875,65327.0
251200,200506,1616,115038.0
251203,200506,517,37225.0
251207,200506,406,28515.0
251210,200506,2706,185646.0
251220,200506,434,29013.0
251230,200506,1825,134448.0
251240,200506,1453,100524.0
251250,200506,3007,222255.0
251260,200506,217,15080.0
251270,200506,896,66638.0
251272,200506,587,40280.0
251274,200506,377,26678.0
251275,200506,539,36742.0
251276,200506,460,31079.0
251278,200506,156,11228.0
251280,200506,862,61803.0
251290,200506,1969,110364.0
251300,200506,395,28536.0
251310,200506,1514,102601.0
251315,200506,760,55985.0
251320,200506,519,34429.0
251330,200506,564,38292.0
251335,200506,443,34178.0
251340,200506,1463,97598.0
251350,200506,719,50493.0
251360,200506,744,52277.0
251365,200506,354,23931.0
251370,200506,9274,579725.0
251380,200506,464,34583.0
251385,200506,317,21650.0
251390,200506,1999,139734.0
251392,200506,345,22651.0
251394,200506,229,16834.0
251396,200506,296,21221.0
251398,200506,510,33340.0
251400,200506,511,35377.0
251410,200506,637,43236.0
251420,200506,464,33563.0
251430,200506,492,37767.0
251440,200506,556,38865.0
251445,200506,430,31733.0
251450,200506,1763,129198.0
251455,200506,438,32653.0
251460,200506,485,32485.0
251465,200506,158,10130.0
251470,200506,432,28067.0
251480,200506,529,34407.0
251490,200506,871,55148.0
251500,200506,233,17557.0
251510,200506,1118,78163.0
251520,200506,477,33627.0
251530,200506,2158,156692.0
251540,200506,900,68474.0
251550,200506,1522,98162.0
251560,200506,420,29472.0
251570,200506,277,19851.0
251580,200506,928,64194.0
251590,200506,792,57522.0
251593,200506,514,32438.0
251597,200506,638,44047.0
251600,200506,3480,239121.0
251610,200506,1362,93504.0
251615,200506,377,26968.0
251620,200506,5336,344999.0
251630,200506,2003,131071.0
251640,200506,1175,78613.0
251650,200506,1532,107588.0
251660,200506,1367,103677.0
251670,200506,898,67449.0
251675,200506,172,13315.0
251680,200506,867,61073.0
251690,200506,1527,103192.0
251700,200506,1032,75870.0
251710,200506,253,15788.0
251720,200506,512,34682.0
251740,200506,182,13605.0
250010,200507,1110,83817.0
250020,200507,728,49858.0
250030,200507,3304,235543.0
250040,200507,2043,145078.0
250050,200507,1421,102652.0
250053,200507,583,41909.0
250057,200507,218,15879.0
250060,200507,1331,85612.0
250070,200507,1708,109410.0
250073,200507,242,16660.0
250077,200507,659,45348.0
250080,200507,1982,135393.0
250090,200507,1719,116036.0
250100,200507,1687,133531.0
250110,200507,2288,153301.0
250115,200507,284,21086.0
250120,200507,680,48233.0
250130,200507,1223,88431.0
250135,200507,173,12041.0
250140,200507,804,53126.0
250150,200507,2532,196656.0
250153,200507,497,33017.0
250157,200507,1005,73172.0
250160,200507,1800,127961.0
250170,200507,561,38846.0
250180,200507,7766,517602.0
250190,200507,944,58853.0
250200,200507,671,44741.0
250205,200507,323,25298.0
250210,200507,661,46922.0
250215,200507,460,33718.0
250220,200507,221,15891.0
250230,200507,755,50707.0
250240,200507,841,59155.0
250250,200507,1606,115472.0
250260,200507,803,54489.0
250270,200507,418,29609.0
250280,200507,1100,74004.0
250290,200507,829,57899.0
250300,200507,704,53039.0
250310,200507,494,36038.0
250320,200507,1840,116115.0
250330,200507,792,56762.0
250340,200507,427,29429.0
250350,200507,2134,154577.0
250355,200507,774,51596.0
250360,200507,906,63025.0
250370,200507,4387,304968.0
250375,200507,316,21949.0
250380,200507,136,9208.0
250390,200507,816,55699.0
250400,200507,23394,1566894.0
250403,200507,273,19242.0
250407,200507,489,35139.0
250410,200507,200,15178.0
250415,200507,871,61761.0
250420,200507,451,32896.0
250430,200507,2605,182309.0
250435,200507,547,38068.0
250440,200507,1185,80330.0
250450,200507,722,51440.0
250460,200507,1566,105191.0
250470,200507,667,45852.0
250480,200507,1490,103397.0
250485,200507,179,12135.0
250490,200507,1502,106570.0
250500,200507,552,36154.0
250510,200507,2546,169738.0
250520,200507,756,52040.0
250523,200507,458,30431.0
250527,200507,634,44983.0
250530,200507,273,20294.0
250535,200507,564,41136.0
250540,200507,1015,72243.0
250550,200507,374,25947.0
250560,200507,818,60654.0
250570,200507,1194,89704.0
250580,200507,542,38212.0
250590,200507,417,30155.0
250600,200507,3312,232751.0
250610,200507,1396,99297.0
250620,200507,413,26764.0
250625,200507,772,57161.0
250630,200507,4847,321594.0
250640,200507,1071,75428.0
250650,200507,423,30416.0
250660,200507,870,60543.0
250670,200507,1476,107450.0
250680,200507,1783,124067.0
250690,200507,1218,89249.0
250700,200507,1897,132713.0
250710,200507,1406,97333.0
250720,200507,1259,88320.0
250730,200507,1636,116422.0
250740,200507,704,52316.0
250750,200507,25739,1495158.0
250760,200507,957,67553.0
250770,200507,1209,92208.0
250780,200507,696,47012.0
250790,200507,272,20641.0
250800,200507,1393,99274.0
250810,200507,468,33187.0
250820,200507,833,56823.0
250830,200507,1866,130417.0
250840,200507,328,23372.0
250850,200507,1025,68916.0
250855,200507,431,31300.0
250860,200507,937,62550.0
250870,200507,506,34366.0
250880,200507,633,43185.0
250890,200507,2525,169849.0
250900,200507,1344,98901.0
250905,200507,653,47253.0
250910,200507,1954,127866.0
250915,200507,708,49190.0
250920,200507,1540,110480.0
250930,200507,558,41075.0
250933,200507,444,32878.0
250937,200507,342,23517.0
250939,200507,578,43228.0
250940,200507,1217,85326.0
250950,200507,568,41203.0
250960,200507,585,42767.0
250970,200507,3521,240367.0
250980,200507,1129,74102.0
250990,200507,631,45908.0
251000,200507,1001,69379.0
251010,200507,916,67188.0
251020,200507,706,52376.0
251030,200507,491,33932.0
251040,200507,1165,81799.0
251050,200507,416,30290.0
251060,200507,216,14414.0
251065,200507,218,15365.0
251070,200507,367,24478.0
251080,200507,8245,537582.0
251090,200507,1229,82327.0
251100,200507,452,33243.0
251110,200507,827,57723.0
251120,200507,1138,76454.0
251130,200507,1648,112496.0
251140,200507,2340,162654.0
251150,200507,1241,82861.0
251160,200507,737,53331.0
251170,200507,511,37207.0
251180,200507,1235,86032.0
251190,200507,909,67725.0
251200,200507,1621,115363.0
251203,200507,517,37225.0
251207,200507,410,28865.0
251210,200507,2750,187356.0
251220,200507,438,29173.0
251230,200507,1838,135578.0
251240,200507,1453,100524.0
251250,200507,3082,224295.0
251260,200507,217,15080.0
251270,200507,901,66863.0
251272,200507,605,41435.0
251274,200507,383,26883.0
251275,200507,541,36857.0
251276,200507,460,31079.0
251278,200507,156,11228.0
251280,200507,880,63063.0
251290,200507,2023,113919.0
251300,200507,397,28659.0
251310,200507,1528,103376.0
251315,200507,763,56060.0
251320,200507,537,35354.0
251330,200507,575,39182.0
251335,200507,443,34178.0
251340,200507,1494,99388.0
251350,200507,721,50668.0
251360,200507,747,52502.0
251365,200507,354,23931.0
251370,200507,9491,595475.0
251380,200507,475,35313.0
251385,200507,324,22000.0
251390,200507,1999,139734.0
251392,200507,344,22546.0
251394,200507,229,16834.0
251396,200507,302,21641.0
251398,200507,509,33260.0
251400,200507,511,35377.0
251410,200507,651,43746.0
251420,200507,464,33563.0
251430,200507,492,37767.0
251440,200507,556,38865.0
251445,200507,440,32413.0
251450,200507,1811,132363.0
251455,200507,471,34293.0
251460,200507,485,32485.0
251465,200507,154,9850.0
251470,200507,432,28067.0
251480,200507,529,34407.0
251490,200507,886,55943.0
251500,200507,250,18107.0
251510,200507,1142,79766.0
251520,200507,477,33627.0
251530,200507,2192,158522.0
251540,200507,900,68474.0
251550,200507,1548,99397.0
251560,200507,420,29472.0
251570,200507,278,19931.0
251580,200507,933,64369.0
251590,200507,812,59032.0
251593,200507,526,33053.0
251597,200507,665,45207.0
251600,200507,3536,241696.0
251610,200507,1362,93504.0
251615,200507,385,27358.0
251620,200507,5456,352469.0
251630,200507,2020,131936.0
251640,200507,1202,80593.0
251650,200507,1592,111008.0
251660,200507,1396,105502.0
251670,200507,909,68129.0
251675,200507,177,13670.0
251680,200507,896,62808.0
251690,200507,1559,105632.0
251700,200507,1049,77005.0
251710,200507,279,17208.0
251720,200507,526,35002.0
251740,200507,193,13905.0
250010,200508,1130,85572.0
250020,200508,735,50568.0
250030,200508,3370,240562.0
250040,200508,2099,149690.0
250050,200508,1444,104115.0
250053,200508,587,42169.0
250057,200508,235,17089.0
250060,200508,1333,85787.0
250070,200508,1758,112915.0
250073,200508,242,16660.0
250077,200508,705,48248.0
250080,200508,2041,139358.0
250090,200508,1722,116091.0
250100,200508,1674,133543.0
250110,200508,2427,163326.0
250115,200508,284,21086.0
250120,200508,691,49180.0
250130,200508,1223,88431.0
250135,200508,173,12041.0
250140,200508,814,53621.0
250150,200508,2608,202300.0
250153,200508,496,32932.0
250157,200508,1003,73129.0
250160,200508,1827,129926.0
250170,200508,568,39258.0
250180,200508,7926,529832.0
250190,200508,952,59358.0
250200,200508,695,46466.0
250205,200508,300,23875.0
250210,200508,671,47667.0
250215,200508,467,34020.0
250220,200508,221,15891.0
250230,200508,765,51567.0
250240,200508,909,64205.0
250250,200508,1654,119162.0
250260,200508,808,54919.0
250270,200508,418,29609.0
250280,200508,1112,75019.0
250290,200508,828,57849.0
250300,200508,714,53944.0
250310,200508,497,36213.0
250320,200508,2155,139740.0
250330,200508,820,58822.0
250340,200508,433,29806.0
250350,200508,2121,154526.0
250355,200508,785,52926.0
250360,200508,906,62535.0
250370,200508,4393,305583.0
250375,200508,325,22624.0
250380,200508,144,9833.0
250390,200508,828,56569.0
250400,200508,23685,1590544.0
250403,200508,273,19242.0
250407,200508,488,35119.0
250410,200508,210,15918.0
250415,200508,901,63711.0
250420,200508,473,34386.0
250430,200508,2648,185215.0
250435,200508,544,37863.0
250440,200508,1185,80330.0
250450,200508,731,52063.0
250460,200508,1604,108321.0
250470,200508,673,46157.0
250480,200508,1613,111527.0
250485,200508,184,12515.0
250490,200508,1518,107670.0
250500,200508,551,36104.0
250510,200508,2573,171943.0
250520,200508,797,55185.0
250523,200508,468,31246.0
250527,200508,629,44741.0
250530,200508,273,20294.0
250535,200508,569,41626.0
250540,200508,1020,72650.0
250550,200508,374,25947.0
250560,200508,848,62709.0
250570,200508,1194,89719.0
250580,200508,556,39377.0
250590,200508,418,30220.0
250600,200508,3352,236083.0
250610,200508,1434,102716.0
250620,200508,412,26761.0
250625,200508,769,57011.0
250630,200508,5030,335661.0
250640,200508,1067,75220.0
250650,200508,421,30316.0
250660,200508,879,61161.0
250670,200508,1495,109135.0
250680,200508,1836,128219.0
250690,200508,1239,90915.0
250700,200508,1960,137681.0
250710,200508,1483,103268.0
250720,200508,1273,89230.0
250730,200508,1647,117287.0
250740,200508,737,54516.0
250750,200508,25723,1494895.0
250760,200508,968,68388.0
250770,200508,1346,102796.0
250780,200508,693,46904.0
250790,200508,273,20736.0
250800,200508,1398,99587.0
250810,200508,487,34317.0
250820,200508,853,58543.0
250830,200508,1980,138802.0
250840,200508,345,24577.0
250850,200508,1044,70181.0
250855,200508,435,31535.0
250860,200508,1015,68308.0
250870,200508,504,34368.0
250880,200508,632,43130.0
250890,200508,2514,169299.0
250900,200508,1354,99671.0
250905,200508,659,47643.0
250910,200508,2089,136941.0
250915,200508,714,49655.0
250920,200508,1569,112410.0
250930,200508,559,41100.0
250933,200508,460,34083.0
250937,200508,342,23532.0
250939,200508,618,46308.0
250940,200508,1292,90621.0
250950,200508,563,40987.0
250960,200508,592,43062.0
250970,200508,3574,243827.0
250980,200508,1164,76738.0
250990,200508,664,48578.0
251000,200508,1021,70889.0
251010,200508,916,67188.0
251020,200508,725,53896.0
251030,200508,491,33932.0
251040,200508,1163,81699.0
251050,200508,415,30282.0
251060,200508,215,14344.0
251065,200508,216,15257.0
251070,200508,366,24428.0
251080,200508,8317,542424.0
251090,200508,1238,83002.0
251100,200508,454,33388.0
251110,200508,840,58845.0
251120,200508,1166,78988.0
251130,200508,1701,115851.0
251140,200508,2358,164149.0
251150,200508,1268,85006.0
251160,200508,754,54541.0
251170,200508,522,38147.0
251180,200508,1260,87957.0
251190,200508,977,73030.0
251200,200508,1637,116583.0
251203,200508,518,37305.0
251207,200508,418,29580.0
251210,200508,2762,188560.0
251220,200508,442,29393.0
251230,200508,1846,136138.0
251240,200508,1493,103004.0
251250,200508,3075,223765.0
251260,200508,217,15080.0
251270,200508,899,66778.0
251272,200508,619,42375.0
